"germplasmName","Function","Herbicide","Grain_Class","BLUE","studyYear","Trait"
"241L1095","Conventional_Entry","Conventional","Long",104.5,2024,"Plant.height.LSU_01.0000132"
"241L1096","Conventional_Entry","Conventional","Long",93,2024,"Plant.height.LSU_01.0000132"
"241L1097","Conventional_Entry","Conventional","Long",109,2024,"Plant.height.LSU_01.0000132"
"241L1098","Conventional_Entry","Conventional","Long",98.5,2024,"Plant.height.LSU_01.0000132"
"241L1099","Conventional_Entry","Conventional","Long",103,2024,"Plant.height.LSU_01.0000132"
"241L1100","Conventional_Entry","Conventional","Long",102,2024,"Plant.height.LSU_01.0000132"
"241L1101","Conventional_Entry","Conventional","Long",99,2024,"Plant.height.LSU_01.0000132"
"241L1102","Conventional_Entry","Conventional","Long",98,2024,"Plant.height.LSU_01.0000132"
"241L1103","Conventional_Entry","Conventional","Long",103.5,2024,"Plant.height.LSU_01.0000132"
"241L1104","Conventional_Entry","Conventional","Long",110.5,2024,"Plant.height.LSU_01.0000132"
"241L1105","Conventional_Entry","Conventional","Long",102.5,2024,"Plant.height.LSU_01.0000132"
"241L1106","Conventional_Entry","Conventional","Long",100,2024,"Plant.height.LSU_01.0000132"
"241L1107","Conventional_Entry","Conventional","Long",106.5,2024,"Plant.height.LSU_01.0000132"
"241L1108","Conventional_Entry","Conventional","Long",107.5,2024,"Plant.height.LSU_01.0000132"
"241L1109","Conventional_Entry","Conventional","Long",96.5,2024,"Plant.height.LSU_01.0000132"
"241L1112","Conventional_Entry","Conventional","Long",90.5,2024,"Plant.height.LSU_01.0000132"
"241L1114","Conventional_Entry","Conventional","Long",100,2024,"Plant.height.LSU_01.0000132"
"241L1115","Conventional_Entry","Conventional","Long",101.5,2024,"Plant.height.LSU_01.0000132"
"241L1116","Conventional_Entry","Conventional","Long",96.5,2024,"Plant.height.LSU_01.0000132"
"241L1140","Conventional_Entry","Conventional","Long",99.5,2024,"Plant.height.LSU_01.0000132"
"241L1141","Conventional_Entry","Conventional","Long",100,2024,"Plant.height.LSU_01.0000132"
"241L1143","Conventional_Entry","Conventional","Long",99,2024,"Plant.height.LSU_01.0000132"
"241L1146","Conventional_Entry","Conventional","Long",85,2024,"Plant.height.LSU_01.0000132"
"241L1176","Conventional_Entry","Conventional","Long",103,2024,"Plant.height.LSU_01.0000132"
"241L1177","Conventional_Entry","Conventional","Long",98.5,2024,"Plant.height.LSU_01.0000132"
"241L1178","Conventional_Entry","Conventional","Long",101.5,2024,"Plant.height.LSU_01.0000132"
"241L1183","Conventional_Entry","Conventional","Long",105,2024,"Plant.height.LSU_01.0000132"
"241L1184","Conventional_Entry","Conventional","Long",100.5,2024,"Plant.height.LSU_01.0000132"
"241L1185","Conventional_Entry","Conventional","Long",108,2024,"Plant.height.LSU_01.0000132"
"241L1193","Conventional_Entry","Conventional","Long",106,2024,"Plant.height.LSU_01.0000132"
"241L1194","Conventional_Entry","Conventional","Long",103.5,2024,"Plant.height.LSU_01.0000132"
"241L1198","Conventional_Entry","Conventional","Long",101,2024,"Plant.height.LSU_01.0000132"
"241L1199","Conventional_Entry","Conventional","Long",97,2024,"Plant.height.LSU_01.0000132"
"241L1200","Conventional_Entry","Conventional","Long",99.5,2024,"Plant.height.LSU_01.0000132"
"241L1201","Conventional_Entry","Conventional","Long",111.5,2024,"Plant.height.LSU_01.0000132"
"241L1202","Conventional_Entry","Conventional","Long",112,2024,"Plant.height.LSU_01.0000132"
"241L1203","Conventional_Entry","Conventional","Long",114,2024,"Plant.height.LSU_01.0000132"
"241L1204","Conventional_Entry","Conventional","Long",110,2024,"Plant.height.LSU_01.0000132"
"241L1205","Conventional_Entry","Conventional","Long",106.5,2024,"Plant.height.LSU_01.0000132"
"241L1206","Conventional_Entry","Conventional","Long",98.5,2024,"Plant.height.LSU_01.0000132"
"241L1207","Conventional_Entry","Conventional","Long",99.5,2024,"Plant.height.LSU_01.0000132"
"241L1208","Conventional_Entry","Conventional","Long",103.5,2024,"Plant.height.LSU_01.0000132"
"241L1209","Conventional_Entry","Conventional","Long",101.5,2024,"Plant.height.LSU_01.0000132"
"241L1210","Conventional_Entry","Conventional","Long",101.5,2024,"Plant.height.LSU_01.0000132"
"241L1211","Conventional_Entry","Conventional","Long",101.5,2024,"Plant.height.LSU_01.0000132"
"241L1212","Conventional_Entry","Conventional","Long",98.5,2024,"Plant.height.LSU_01.0000132"
"241L1213","Conventional_Entry","Conventional","Long",97,2024,"Plant.height.LSU_01.0000132"
"241L1214","Conventional_Entry","Conventional","Long",110,2024,"Plant.height.LSU_01.0000132"
"241L1215","Conventional_Entry","Conventional","Long",104.5,2024,"Plant.height.LSU_01.0000132"
"241L1216","Conventional_Entry","Conventional","Long",105,2024,"Plant.height.LSU_01.0000132"
"241L1217","Conventional_Entry","Conventional","Long",97.5,2024,"Plant.height.LSU_01.0000132"
"241L1218","Conventional_Entry","Conventional","Long",105,2024,"Plant.height.LSU_01.0000132"
"241L1219","Conventional_Entry","Conventional","Long",94.5,2024,"Plant.height.LSU_01.0000132"
"241L1221","Conventional_Entry","Conventional","Long",97.5,2024,"Plant.height.LSU_01.0000132"
"241L1222","Conventional_Entry","Conventional","Long",96.5,2024,"Plant.height.LSU_01.0000132"
"241L1223","Conventional_Entry","Conventional","Long",88.5,2024,"Plant.height.LSU_01.0000132"
"241L1224","Conventional_Entry","Conventional","Long",104.5,2024,"Plant.height.LSU_01.0000132"
"241L1225","Conventional_Entry","Conventional","Long",95,2024,"Plant.height.LSU_01.0000132"
"241L1226","Conventional_Entry","Conventional","Long",102.5,2024,"Plant.height.LSU_01.0000132"
"241L1227","Conventional_Entry","Conventional","Long",94,2024,"Plant.height.LSU_01.0000132"
"241L1228","Conventional_Entry","Conventional","Long",97,2024,"Plant.height.LSU_01.0000132"
"241L1229","Conventional_Entry","Conventional","Long",94.5,2024,"Plant.height.LSU_01.0000132"
"241L1230","Conventional_Entry","Conventional","Long",95.5,2024,"Plant.height.LSU_01.0000132"
"241L1231","Conventional_Entry","Conventional","Long",102,2024,"Plant.height.LSU_01.0000132"
"241L1232","Conventional_Entry","Conventional","Long",94,2024,"Plant.height.LSU_01.0000132"
"241L1233","Conventional_Entry","Conventional","Long",100,2024,"Plant.height.LSU_01.0000132"
"241L1234","Conventional_Entry","Conventional","Long",106.5,2024,"Plant.height.LSU_01.0000132"
"241L1235","Conventional_Entry","Conventional","Long",103.5,2024,"Plant.height.LSU_01.0000132"
"241L1236","Conventional_Entry","Conventional","Long",97.5,2024,"Plant.height.LSU_01.0000132"
"241L1238","Conventional_Entry","Conventional","Long",99.5,2024,"Plant.height.LSU_01.0000132"
"241L1239","Conventional_Entry","Conventional","Long",105,2024,"Plant.height.LSU_01.0000132"
"241L1240","Conventional_Entry","Conventional","Long",98,2024,"Plant.height.LSU_01.0000132"
"241L1241","Conventional_Entry","Conventional","Long",98.5,2024,"Plant.height.LSU_01.0000132"
"241L1242","Conventional_Entry","Conventional","Long",98,2024,"Plant.height.LSU_01.0000132"
"241L1243","Conventional_Entry","Conventional","Long",104.5,2024,"Plant.height.LSU_01.0000132"
"241L1244","Conventional_Entry","Conventional","Long",104,2024,"Plant.height.LSU_01.0000132"
"241L1245","Conventional_Entry","Conventional","Long",99.5,2024,"Plant.height.LSU_01.0000132"
"241L1246","Conventional_Entry","Conventional","Long",99.5,2024,"Plant.height.LSU_01.0000132"
"241L1247","Conventional_Entry","Conventional","Long",96,2024,"Plant.height.LSU_01.0000132"
"241L1248","Conventional_Entry","Conventional","Long",93.5,2024,"Plant.height.LSU_01.0000132"
"241L1249","Conventional_Entry","Conventional","Long",92.5,2024,"Plant.height.LSU_01.0000132"
"241L1250","Conventional_Entry","Conventional","Long",99,2024,"Plant.height.LSU_01.0000132"
"241L1251","Conventional_Entry","Conventional","Long",91,2024,"Plant.height.LSU_01.0000132"
"241L1252","Conventional_Entry","Conventional","Long",92.5,2024,"Plant.height.LSU_01.0000132"
"241L1253","Conventional_Entry","Conventional","Long",94,2024,"Plant.height.LSU_01.0000132"
"241L1254","Conventional_Entry","Conventional","Long",94.5,2024,"Plant.height.LSU_01.0000132"
"241L1255","Conventional_Entry","Conventional","Long",82.5,2024,"Plant.height.LSU_01.0000132"
"241L1256","Conventional_Entry","Conventional","Long",93.5,2024,"Plant.height.LSU_01.0000132"
"241L1257","Conventional_Entry","Conventional","Long",92.5,2024,"Plant.height.LSU_01.0000132"
"241L1258","Conventional_Entry","Conventional","Long",101,2024,"Plant.height.LSU_01.0000132"
"241L1259","Conventional_Entry","Conventional","Long",94.5,2024,"Plant.height.LSU_01.0000132"
"241L1260","Conventional_Entry","Conventional","Long",87,2024,"Plant.height.LSU_01.0000132"
"241L1261","Conventional_Entry","Conventional","Long",92,2024,"Plant.height.LSU_01.0000132"
"241L1262","Conventional_Entry","Conventional","Long",91.5,2024,"Plant.height.LSU_01.0000132"
"241L1263","Conventional_Entry","Conventional","Long",99,2024,"Plant.height.LSU_01.0000132"
"241L1264","Conventional_Entry","Conventional","Long",94,2024,"Plant.height.LSU_01.0000132"
"241L1265","Conventional_Entry","Conventional","Long",101.5,2024,"Plant.height.LSU_01.0000132"
"241L1266","Conventional_Entry","Conventional","Long",98.5,2024,"Plant.height.LSU_01.0000132"
"241L1267","Conventional_Entry","Conventional","Long",92,2024,"Plant.height.LSU_01.0000132"
"241L1268","Conventional_Entry","Conventional","Long",102,2024,"Plant.height.LSU_01.0000132"
"241L1269","Conventional_Entry","Conventional","Long",95.5,2024,"Plant.height.LSU_01.0000132"
"241L1270","Conventional_Entry","Conventional","Long",101.5,2024,"Plant.height.LSU_01.0000132"
"241L1271","Conventional_Entry","Conventional","Long",103.5,2024,"Plant.height.LSU_01.0000132"
"241L1276","Conventional_Entry","Conventional","Long",91.5,2024,"Plant.height.LSU_01.0000132"
"241L1277","Conventional_Entry","Conventional","Long",93,2024,"Plant.height.LSU_01.0000132"
"241L1278","Conventional_Entry","Conventional","Long",97,2024,"Plant.height.LSU_01.0000132"
"241L1279","Conventional_Entry","Conventional","Long",100,2024,"Plant.height.LSU_01.0000132"
"241L1280","Conventional_Entry","Conventional","Long",100,2024,"Plant.height.LSU_01.0000132"
"241L1281","Conventional_Entry","Conventional","Long",97,2024,"Plant.height.LSU_01.0000132"
"241L1282","Conventional_Entry","Conventional","Long",101.5,2024,"Plant.height.LSU_01.0000132"
"241L1283","Conventional_Entry","Conventional","Long",97,2024,"Plant.height.LSU_01.0000132"
"241L1284","Conventional_Entry","Conventional","Long",98,2024,"Plant.height.LSU_01.0000132"
"241L1285","Conventional_Entry","Conventional","Long",89,2024,"Plant.height.LSU_01.0000132"
"241L1286","Conventional_Entry","Conventional","Long",107,2024,"Plant.height.LSU_01.0000132"
"241L1287","Conventional_Entry","Conventional","Long",95.5,2024,"Plant.height.LSU_01.0000132"
"241L1288","Conventional_Entry","Conventional","Long",99,2024,"Plant.height.LSU_01.0000132"
"241L1290","Conventional_Entry","Conventional","Long",99,2024,"Plant.height.LSU_01.0000132"
"241L1291","Conventional_Entry","Conventional","Long",107,2024,"Plant.height.LSU_01.0000132"
"241L1292","Conventional_Entry","Conventional","Long",100,2024,"Plant.height.LSU_01.0000132"
"241L1293","Conventional_Entry","Conventional","Long",90,2024,"Plant.height.LSU_01.0000132"
"241L1294","Conventional_Entry","Conventional","Long",98.5,2024,"Plant.height.LSU_01.0000132"
"241L1295","Conventional_Entry","Conventional","Long",100,2024,"Plant.height.LSU_01.0000132"
"241L1296","Conventional_Entry","Conventional","Long",98,2024,"Plant.height.LSU_01.0000132"
"241L1297","Conventional_Entry","Conventional","Long",94.5,2024,"Plant.height.LSU_01.0000132"
"241L1298","Conventional_Entry","Conventional","Long",100,2024,"Plant.height.LSU_01.0000132"
"241L1299","Conventional_Entry","Conventional","Long",92,2024,"Plant.height.LSU_01.0000132"
"241L1300","Conventional_Entry","Conventional","Long",93.5,2024,"Plant.height.LSU_01.0000132"
"241L1301","Conventional_Entry","Conventional","Long",99,2024,"Plant.height.LSU_01.0000132"
"241L1302","Conventional_Entry","Conventional","Long",102.5,2024,"Plant.height.LSU_01.0000132"
"241L1303","Conventional_Entry","Conventional","Long",89.5,2024,"Plant.height.LSU_01.0000132"
"241L1304","Conventional_Entry","Conventional","Long",94,2024,"Plant.height.LSU_01.0000132"
"241L1305","Conventional_Entry","Conventional","Long",98.5,2024,"Plant.height.LSU_01.0000132"
"241L1306","Conventional_Entry","Conventional","Long",101.5,2024,"Plant.height.LSU_01.0000132"
"241L1307","Conventional_Entry","Conventional","Long",101,2024,"Plant.height.LSU_01.0000132"
"241L1308","Conventional_Entry","Conventional","Long",104.5,2024,"Plant.height.LSU_01.0000132"
"241L1309","Conventional_Entry","Conventional","Long",102.5,2024,"Plant.height.LSU_01.0000132"
"241L1310","Conventional_Entry","Conventional","Long",105.5,2024,"Plant.height.LSU_01.0000132"
"241L1311","Conventional_Entry","Conventional","Long",104.5,2024,"Plant.height.LSU_01.0000132"
"241L1312","Conventional_Entry","Conventional","Long",96,2024,"Plant.height.LSU_01.0000132"
"241L1313","Conventional_Entry","Conventional","Long",104.5,2024,"Plant.height.LSU_01.0000132"
"241L1314","Conventional_Entry","Conventional","Long",103,2024,"Plant.height.LSU_01.0000132"
"241L1315","Conventional_Entry","Conventional","Long",110,2024,"Plant.height.LSU_01.0000132"
"241L1316","Conventional_Entry","Conventional","Long",101,2024,"Plant.height.LSU_01.0000132"
"241L1317","Conventional_Entry","Conventional","Long",95.5,2024,"Plant.height.LSU_01.0000132"
"241L1318","Conventional_Entry","Conventional","Long",99,2024,"Plant.height.LSU_01.0000132"
"241L1319","Conventional_Entry","Conventional","Long",102.5,2024,"Plant.height.LSU_01.0000132"
"241L1320","Conventional_Entry","Conventional","Long",101,2024,"Plant.height.LSU_01.0000132"
"241L1321","Conventional_Entry","Conventional","Long",96,2024,"Plant.height.LSU_01.0000132"
"241L1322","Conventional_Entry","Conventional","Long",102.5,2024,"Plant.height.LSU_01.0000132"
"241L1323","Conventional_Entry","Conventional","Long",101.5,2024,"Plant.height.LSU_01.0000132"
"241L1324","Conventional_Entry","Conventional","Long",103.5,2024,"Plant.height.LSU_01.0000132"
"241L1325","Conventional_Entry","Conventional","Long",105.5,2024,"Plant.height.LSU_01.0000132"
"AddiJo","Conventional_Entry","Conventional","Long",103,2024,"Plant.height.LSU_01.0000132"
"Avant","Conventional_Entry","Conventional","Long",92.5,2024,"Plant.height.LSU_01.0000132"
"Fitzgerald","Checks_NotConventional Lines","Conventional","Long",92.5,2024,"Plant.height.LSU_01.0000132"
"211L1008","Conventional_Entry","Conventional","Long",60.89,2024,"Whole.milling.percentage.LSU_01.0000100"
"241L1025","Conventional_Entry","Conventional","Long",60.03,2024,"Whole.milling.percentage.LSU_01.0000100"
"241L1027","Conventional_Entry","Conventional","Long",63.665,2024,"Whole.milling.percentage.LSU_01.0000100"
"241L1029","Conventional_Entry","Conventional","Long",63.15,2024,"Whole.milling.percentage.LSU_01.0000100"
"241L1030","Conventional_Entry","Conventional","Long",64.75,2024,"Whole.milling.percentage.LSU_01.0000100"
"241L1031","Conventional_Entry","Conventional","Long",61.355,2024,"Whole.milling.percentage.LSU_01.0000100"
"241L1032","Conventional_Entry","Conventional","Long",65.58,2024,"Whole.milling.percentage.LSU_01.0000100"
"241L1033","Conventional_Entry","Conventional","Long",60.58,2024,"Whole.milling.percentage.LSU_01.0000100"
"241L1034","Conventional_Entry","Conventional","Long",62.365,2024,"Whole.milling.percentage.LSU_01.0000100"
"241L1035","Conventional_Entry","Conventional","Long",61.735,2024,"Whole.milling.percentage.LSU_01.0000100"
"241L1036","Conventional_Entry","Conventional","Long",64.67,2024,"Whole.milling.percentage.LSU_01.0000100"
"241L1037","Conventional_Entry","Conventional","Long",60.205,2024,"Whole.milling.percentage.LSU_01.0000100"
"241L1038","Conventional_Entry","Conventional","Long",66.87,2024,"Whole.milling.percentage.LSU_01.0000100"
"241L1039","Conventional_Entry","Conventional","Long",59.24,2024,"Whole.milling.percentage.LSU_01.0000100"
"241L1040","Conventional_Entry","Conventional","Long",67.595,2024,"Whole.milling.percentage.LSU_01.0000100"
"241L1041","Conventional_Entry","Conventional","Long",63.575,2024,"Whole.milling.percentage.LSU_01.0000100"
"241L1042","Conventional_Entry","Conventional","Long",61.955,2024,"Whole.milling.percentage.LSU_01.0000100"
"241L1043","Conventional_Entry","Conventional","Long",65.635,2024,"Whole.milling.percentage.LSU_01.0000100"
"241L1044","Conventional_Entry","Conventional","Long",64.115,2024,"Whole.milling.percentage.LSU_01.0000100"
"241L1045","Conventional_Entry","Conventional","Long",62.245,2024,"Whole.milling.percentage.LSU_01.0000100"
"241L1052","Conventional_Entry","Conventional","Long",64.625,2024,"Whole.milling.percentage.LSU_01.0000100"
"241L1056","Conventional_Entry","Conventional","Long",65.325,2024,"Whole.milling.percentage.LSU_01.0000100"
"241L1057","Conventional_Entry","Conventional","Long",64.43,2024,"Whole.milling.percentage.LSU_01.0000100"
"241L1058","Conventional_Entry","Conventional","Long",62.755,2024,"Whole.milling.percentage.LSU_01.0000100"
"241L1059","Conventional_Entry","Conventional","Long",66.91,2024,"Whole.milling.percentage.LSU_01.0000100"
"241L1060","Conventional_Entry","Conventional","Long",65.19,2024,"Whole.milling.percentage.LSU_01.0000100"
